issue_id,title,project,issue_type,priority,status,assignee_id,story_points,sprint_id,created_date,reporter_id,resolved_date,time_estimate,time_spent
845,Such approach event,WEB,Task,Low,Done,2,21,7,2025-04-08 14:09:55.783011,1,2025-04-26 14:09:55.783011,27.3,22.5
846,Science party high become,WEB,Task,Medium,To Do,2,2,2,2025-04-08 14:07:59.451951,1,,25.9,0.0
847,Standard admit stay go his operation,DEV,Story,Low,To Do,12,3,8,2025-04-08 14:08:43.234056,7,,15.9,0.0
848,Science big buy trip,WEB,Bug,High,Done,9,21,3,2025-04-08 14:07:11.722532,3,2025-04-14 14:07:11.722532,1.3,0.5
849,Business though set list close,DATA,Story,High,In Review,7,21,1,2025-04-08 14:10:00.395393,6,,10.8,8.4
850,Artist beyond instead executive,DEV,Bug,Medium,Done,7,2,10,2025-04-08 14:08:21.154739,12,2025-04-20 14:08:21.154739,25.7,0.9
851,Moment force education fly form,DATA,Story,Medium,In Review,13,3,9,2025-04-08 14:10:14.603747,5,,3.8,2.5
852,Activity tree card,DEV,Task,Medium,Done,5,2,5,2025-04-08 14:09:48.901390,3,2025-04-28 14:09:48.901390,5.2,4.5
853,Recognize help American wonder author,DEV,Task,Medium,Done,7,3,1,2025-04-08 14:04:37.578875,6,2025-04-21 14:04:37.578875,26.2,7.2
854,You probably some market,DEV,Bug,Medium,In Progress,9,8,10,2025-04-08 14:10:24.499770,3,,30.5,11.7
855,Indicate local since strong attack enjoy,WEB,Story,High,In Review,10,2,6,2025-04-08 14:07:34.690573,8,,13.5,4.4
856,Course south particular occur mention together,MOBILE,Bug,Medium,Done,5,5,10,2025-04-08 14:08:40.695632,14,2025-04-10 14:08:40.695632,20.1,2.1
857,Throughout then difference million,WEB,Task,Medium,To Do,9,3,3,2025-04-08 14:05:39.509872,15,,37.9,0.0
858,Begin age movement best interview,WEB,Task,Critical,To Do,1,1,4,2025-04-08 14:07:50.562123,7,,37.9,0.0
859,Forget strong people break,DEV,Bug,High,Done,13,5,8,2025-04-08 14:08:00.582754,9,2025-04-25 14:08:00.582754,13.0,6.8
860,Environmental himself everyone line ball,DEV,Epic,Medium,In Progress,15,2,5,2025-04-08 14:05:59.137257,5,,32.6,47.9
861,Behind southern no shoulder phone time individual,DEV,Bug,Low,In Progress,12,1,6,2025-04-08 14:06:28.035366,12,,24.2,12.8
862,Food Mr heavy standard ready,DATA,Task,High,Done,3,21,10,2025-04-08 14:07:27.868029,15,2025-04-18 14:07:27.868029,39.0,26.9
863,Claim send property,DEV,Task,High,To Do,7,2,4,2025-04-08 14:07:09.109452,1,,19.6,0.0
864,Next during weight beyond teach,OPS,Bug,Critical,In Review,4,2,6,2025-04-08 14:08:35.606005,11,,31.2,30.6
865,Visit student human none,DEV,Bug,Low,To Do,15,5,3,2025-04-08 14:08:30.921257,10,,31.0,0.0
866,Politics approach teach we contain,DEV,Story,Medium,In Review,2,13,10,2025-04-08 14:07:10.543545,15,,20.4,19.8
867,Industry foot treat perhaps,DEV,Epic,Low,Done,12,5,1,2025-04-08 14:04:58.793662,11,2025-04-27 14:04:58.793662,32.0,45.6
868,Individual to seven street arm stock,DEV,Bug,Low,Done,14,2,6,2025-04-08 14:07:32.261400,8,2025-04-13 14:07:32.261400,11.2,14.4
869,Party and available,DATA,Bug,Medium,To Do,3,2,1,2025-04-08 14:09:52.862529,2,,5.8,0.0
870,Newspaper account question entire begin nothing,MOBILE,Epic,High,To Do,7,1,10,2025-04-08 14:05:16.489408,6,,17.6,0.0
871,Alone someone develop fall wait,DATA,Bug,Medium,Done,8,2,3,2025-04-08 14:09:39.522245,1,2025-04-20 14:09:39.522245,37.8,45.0
872,Phone church note them nature after,OPS,Task,Critical,Done,11,8,8,2025-04-08 14:08:01.821200,6,2025-04-26 14:08:01.821200,20.5,29.3
873,Body pay system government,WEB,Task,High,To Do,9,3,7,2025-04-08 14:08:59.569295,4,,25.8,0.0
874,No research choose think,MOBILE,Bug,High,Done,6,1,8,2025-04-08 14:09:07.613368,5,2025-04-17 14:09:07.613368,25.3,8.8
875,In price special either knowledge,MOBILE,Task,Medium,Done,10,1,10,2025-04-08 14:10:11.874389,15,2025-04-19 14:10:11.874389,6.2,5.7
876,Possible enter month kitchen product exactly,MOBILE,Epic,Medium,In Progress,9,8,10,2025-04-08 14:09:50.409158,10,,16.2,21.6
877,True visit scene several,DEV,Task,Medium,In Review,4,5,2,2025-04-08 14:06:19.063431,7,,28.6,26.8
878,Performance matter run get,WEB,Story,Medium,To Do,12,2,10,2025-04-08 14:08:51.848584,13,,38.9,0.0
879,Low report world visit,WEB,Task,High,To Do,5,3,7,2025-04-08 14:07:31.530186,6,,7.6,0.0
880,Both red church their,DEV,Task,Medium,Done,1,1,4,2025-04-08 14:08:12.848676,1,2025-04-12 14:08:12.848676,17.0,24.9
881,Color huge month,WEB,Bug,Medium,In Progress,14,5,1,2025-04-08 14:07:11.175644,9,,4.7,0.7
882,Believe scientist huge,OPS,Story,High,Done,9,3,3,2025-04-08 14:09:49.820545,6,2025-04-18 14:09:49.820545,10.5,6.9
883,Fly tax rather fire,WEB,Task,Medium,In Review,9,3,5,2025-04-08 14:06:38.371197,6,,15.7,23.0
884,Huge cut its send safe father,WEB,Bug,Medium,In Progress,9,2,10,2025-04-08 14:05:15.004493,9,,22.1,12.6
885,Instead organization born reach,DEV,Epic,Critical,In Progress,3,2,8,2025-04-08 14:06:45.639208,12,,10.0,11.1
886,Opportunity look beautiful style,MOBILE,Story,High,To Do,13,1,2,2025-04-08 14:09:15.845245,10,,9.9,0.0
887,Program address gun vote why describe,DEV,Epic,Low,Done,15,8,2,2025-04-08 14:10:02.823501,5,2025-04-09 14:10:02.823501,31.3,1.4
888,How same area,DATA,Bug,Critical,In Review,10,8,8,2025-04-08 14:06:01.171591,11,,38.5,40.1
889,Pretty either discover traditional however,DATA,Story,Medium,Done,10,5,9,2025-04-08 14:08:36.399485,15,2025-04-10 14:08:36.399485,13.6,19.1
890,In deep our center fill summer,DATA,Task,Low,Done,10,8,10,2025-04-08 14:10:04.604447,6,2025-04-17 14:10:04.604447,27.8,16.0
891,Analysis job better of,DEV,Epic,Medium,Done,8,3,1,2025-04-08 14:08:53.258399,6,2025-04-26 14:08:53.258399,11.1,0.4
892,Nor feeling gas wind race,DEV,Epic,High,To Do,3,1,2,2025-04-08 14:09:47.726096,7,,37.2,0.0
893,Common democratic grow party,DATA,Epic,Low,To Do,13,5,4,2025-04-08 14:10:27.574702,9,,27.2,0.0
894,Force foot message it physical door,OPS,Epic,Medium,Done,6,2,3,2025-04-08 14:10:25.280700,5,2025-04-24 14:10:25.280700,32.3,1.4
895,People although green,DATA,Bug,Medium,Done,5,2,1,2025-04-08 14:08:35.427586,5,2025-04-22 14:08:35.427586,2.9,3.9
896,Attention reality chance,WEB,Story,Medium,In Review,8,1,4,2025-04-08 14:07:25.717427,4,,24.3,26.3
897,Population run scientist TV reflect,WEB,Bug,Medium,Done,3,2,2,2025-04-08 14:06:02.920310,10,2025-04-12 14:06:02.920310,21.6,3.5
898,Then similar break world general one,DEV,Story,Low,In Progress,14,3,10,2025-04-08 14:05:21.656984,4,,12.4,1.0
899,Daughter measure deal fine,OPS,Epic,Low,In Progress,1,1,5,2025-04-08 14:06:48.926031,12,,11.2,13.5
900,Group wind cell,MOBILE,Bug,Medium,To Do,12,1,1,2025-04-08 14:06:29.387568,8,,23.6,0.0
901,Pretty cut do site yeah far,DEV,Task,Low,In Progress,9,3,8,2025-04-08 14:08:19.700879,13,,28.6,34.7
902,Citizen factor decide meet well,DEV,Story,Low,In Progress,10,5,10,2025-04-08 14:04:38.625066,2,,2.3,0.4
903,Bed popular girl maybe affect,WEB,Bug,Low,In Review,9,3,2,2025-04-08 14:09:29.255239,10,,23.1,10.4
904,Prepare today society property send,MOBILE,Bug,Medium,Done,3,1,3,2025-04-08 14:08:30.161976,8,2025-04-10 14:08:30.161976,7.6,8.9
905,Focus friend ground mother,DEV,Bug,High,Done,2,2,3,2025-04-08 14:06:57.016324,2,2025-04-20 14:06:57.016324,6.5,5.1
906,Behavior affect fight teacher,DEV,Bug,Medium,Done,4,5,4,2025-04-08 14:09:07.163210,15,2025-04-28 14:09:07.163210,25.3,36.3
907,Serious tend describe middle vote,DEV,Task,Critical,In Review,14,3,7,2025-04-08 14:08:30.366237,1,,13.1,9.5
908,Measure truth time another program determine,DEV,Task,Medium,To Do,8,1,9,2025-04-08 14:05:09.528513,10,,18.2,0.0
909,Best any there skill soldier,DATA,Bug,High,Done,6,13,3,2025-04-08 14:06:15.802224,13,2025-04-13 14:06:15.802224,15.0,15.2
910,Positive address yard large,MOBILE,Epic,Low,To Do,10,1,1,2025-04-08 14:08:44.058903,15,,26.3,0.0
911,Center blue safe Congress system official,MOBILE,Task,Medium,In Progress,15,1,10,2025-04-08 14:05:30.608190,9,,19.3,14.8
912,Heavy real can,MOBILE,Task,Medium,In Review,15,2,1,2025-04-08 14:06:13.471469,11,,38.6,54.6
913,Mother physical while traditional police,DEV,Bug,Medium,Done,1,2,6,2025-04-08 14:09:53.112141,8,2025-04-12 14:09:53.112141,14.7,8.8
914,Up pattern short save,MOBILE,Task,High,To Do,15,21,5,2025-04-08 14:05:46.307217,6,,29.9,0.0
915,Century health prevent drop,DATA,Task,Medium,In Progress,8,1,10,2025-04-08 14:07:57.035303,4,,11.0,3.8
916,Person role each success run according,MOBILE,Story,Medium,Done,5,2,7,2025-04-08 14:07:04.856799,2,2025-04-23 14:07:04.856799,20.8,10.2
917,Simple fine a,WEB,Task,Low,To Do,13,2,7,2025-04-08 14:06:12.916871,8,,22.6,0.0
918,Development just religious little world,MOBILE,Bug,Critical,Done,6,2,3,2025-04-08 14:07:13.456707,3,2025-04-11 14:07:13.456707,13.8,17.7
919,Start reflect down,DATA,Epic,High,In Progress,5,1,7,2025-04-08 14:09:14.275521,10,,19.4,14.5
920,Deep determine resource maybe toward imagine,DEV,Task,Medium,To Do,10,1,9,2025-04-08 14:08:43.025042,4,,11.9,0.0
921,Spend whether money,DEV,Task,Critical,In Progress,5,1,8,2025-04-08 14:09:57.854377,5,,1.2,0.6
922,North dark his if interesting admit,DATA,Epic,High,Done,3,3,3,2025-04-08 14:08:43.089968,13,2025-04-25 14:08:43.089968,9.4,7.7
923,North admit customer generation,DATA,Task,High,In Review,14,5,10,2025-04-08 14:09:43.020933,4,,28.3,5.7
924,Recent against her,WEB,Story,Medium,Done,4,3,5,2025-04-08 14:06:28.584671,11,2025-04-16 14:06:28.584671,31.1,0.3
925,Three something like central water still,DEV,Task,High,In Progress,5,3,8,2025-04-08 14:06:12.481227,8,,11.9,5.0
926,Somebody management education police nor view,DEV,Bug,Medium,To Do,11,2,2,2025-04-08 14:08:57.832187,9,,16.9,0.0
927,Writer have scene,WEB,Epic,Low,In Review,11,5,7,2025-04-08 14:08:51.112261,14,,2.5,2.3
928,Summer prove night,DATA,Task,Medium,In Progress,2,2,10,2025-04-08 14:10:17.282108,14,,10.2,10.9
929,Soldier Mrs respond imagine trial,DEV,Task,Medium,Done,6,1,10,2025-04-08 14:06:30.569024,14,2025-04-20 14:06:30.569024,31.4,38.9
930,Avoid officer speech,WEB,Epic,Medium,To Do,2,3,7,2025-04-08 14:08:13.545210,1,,24.6,0.0
931,Morning happy small more hear,DATA,Task,High,Done,4,3,8,2025-04-08 14:06:13.203414,2,2025-04-16 14:06:13.203414,9.0,12.5
932,Someone nature machine,DEV,Story,Critical,Done,12,2,1,2025-04-08 14:06:40.310643,12,2025-04-28 14:06:40.310643,11.0,6.8
933,Protect add customer student learn friend,MOBILE,Story,High,In Review,1,1,8,2025-04-08 14:08:34.857514,4,,32.9,36.5
934,Interview together other national leg reduce,DEV,Bug,Medium,In Progress,4,1,1,2025-04-08 14:06:29.864648,1,,9.2,1.0
935,Rather nation always,OPS,Bug,Medium,Done,14,5,3,2025-04-08 14:08:56.488153,11,2025-04-28 14:08:56.488153,14.0,1.2
936,Attorney record appear card,DATA,Bug,Low,In Progress,7,1,9,2025-04-08 14:10:28.129069,6,,26.9,5.0
937,Business several pick whole,DEV,Story,Low,Done,15,3,4,2025-04-08 14:09:09.160712,15,2025-04-13 14:09:09.160712,22.9,15.4
938,Age worker simple,OPS,Bug,Critical,Done,14,1,10,2025-04-08 14:04:54.505660,12,2025-04-14 14:04:54.505660,19.0,6.0
939,Argue ability rock series,DATA,Task,Medium,Done,8,1,9,2025-04-08 14:09:21.278979,5,2025-04-13 14:09:21.278979,36.1,15.5
940,Use travel rise despite law state,DATA,Bug,Critical,To Do,2,1,1,2025-04-08 14:09:11.643261,13,,9.6,0.0
941,Left hold may,WEB,Task,Medium,To Do,3,1,8,2025-04-08 14:08:42.355318,7,,29.9,0.0
942,Parent floor activity,WEB,Task,High,In Progress,1,1,3,2025-04-08 14:04:59.285987,12,,7.2,7.0
943,Threat run test your,DEV,Epic,Low,Done,15,3,7,2025-04-08 14:09:52.100103,6,2025-04-16 14:09:52.100103,25.0,13.4
944,Address paper tree among ever some,DEV,Task,Low,To Do,7,2,2,2025-04-08 14:05:59.090349,14,,35.0,0.0
945,Place condition left how bag nation,WEB,Task,Critical,In Progress,4,5,7,2025-04-08 14:05:59.124410,14,,18.9,15.8
946,Certainly bit local number,DEV,Story,Medium,In Progress,11,1,7,2025-04-08 14:09:00.484455,3,,29.2,18.1
947,Record scientist parent,MOBILE,Task,Medium,To Do,10,5,9,2025-04-08 14:06:16.771088,5,,33.0,0.0
948,Listen amount level success wrong realize,WEB,Epic,Medium,In Progress,8,21,2,2025-04-08 14:06:37.505691,3,,6.3,1.6
949,Eight firm certainly rate represent name,OPS,Task,Medium,In Progress,5,1,8,2025-04-08 14:09:31.635007,9,,28.5,3.2
950,Year sport interesting beat,OPS,Task,Medium,In Review,9,13,5,2025-04-08 14:05:48.662341,2,,36.9,13.1
951,Grow know six nature return large,DEV,Epic,Low,In Progress,6,1,10,2025-04-08 14:07:57.097174,6,,23.5,2.0
952,He father door,WEB,Task,Medium,In Progress,11,3,9,2025-04-08 14:10:29.632943,9,,8.3,7.7
953,Each dream available,MOBILE,Bug,Medium,In Progress,10,1,8,2025-04-08 14:06:53.708594,10,,6.0,7.2
954,Before present forget,DEV,Bug,Low,Done,2,2,3,2025-04-08 14:05:03.571409,7,2025-04-26 14:05:03.571409,11.1,5.7
955,Low chance provide camera catch,DEV,Epic,Low,To Do,1,2,3,2025-04-08 14:08:44.962512,5,,5.0,0.0
956,Resource analysis fund course point particularly,OPS,Story,Medium,To Do,1,2,10,2025-04-08 14:06:56.857536,2,,21.0,0.0
957,Really sure former doctor,DEV,Task,High,Done,12,3,8,2025-04-08 14:04:38.913260,2,2025-04-12 14:04:38.913260,3.7,2.1
958,Weight subject list,OPS,Story,Medium,Done,12,3,9,2025-04-08 14:06:09.166126,4,2025-04-12 14:06:09.166126,9.7,11.9
959,Democrat off difference number later involve,DATA,Task,Low,In Review,14,2,2,2025-04-08 14:06:53.814704,10,,18.2,6.1
960,Reality stock policy take,WEB,Task,High,In Progress,14,21,3,2025-04-08 14:06:31.561750,12,,19.5,3.5
961,Table century letter side,OPS,Story,Medium,Done,9,8,8,2025-04-08 14:05:47.563710,2,2025-04-13 14:05:47.563710,23.1,17.4
962,Nice we data site,DEV,Story,Critical,Done,1,13,2,2025-04-08 14:05:04.784710,12,2025-04-23 14:05:04.784710,28.5,27.6
963,Take trade magazine magazine scene,OPS,Task,Medium,In Progress,3,5,8,2025-04-08 14:07:21.817060,13,,2.8,2.5
964,Way movie project,OPS,Bug,Low,Done,12,1,5,2025-04-08 14:09:54.926610,13,2025-04-14 14:09:54.926610,4.1,4.4
965,Catch loss machine,DEV,Bug,Medium,Done,2,2,6,2025-04-08 14:07:40.066929,8,2025-04-24 14:07:40.066929,3.4,0.3
966,Effect score group,WEB,Story,Medium,To Do,15,1,10,2025-04-08 14:09:22.562192,10,,17.5,0.0
967,Year there senior action no paper watch,MOBILE,Story,Low,To Do,15,21,4,2025-04-08 14:05:58.962044,7,,2.6,0.0
968,Easy white itself,DEV,Task,High,Done,15,1,3,2025-04-08 14:07:40.646605,7,2025-04-22 14:07:40.646605,30.1,19.3
969,Street low cut until art,DATA,Story,Low,Done,12,2,8,2025-04-08 14:08:38.577095,3,2025-04-22 14:08:38.577095,9.7,3.5
970,Yet picture the whether,WEB,Story,Medium,In Progress,4,1,9,2025-04-08 14:09:50.937013,7,,37.6,42.8
971,Training campaign everything bag accept,WEB,Story,Medium,Done,1,1,8,2025-04-08 14:04:48.178715,8,2025-04-24 14:04:48.178715,20.0,26.2
972,Customer dog determine,DEV,Bug,Medium,Done,15,1,9,2025-04-08 14:06:11.513113,5,2025-04-12 14:06:11.513113,18.4,7.8
973,Over maybe old east nearly,MOBILE,Task,Medium,Done,1,3,1,2025-04-08 14:04:46.941659,1,2025-04-19 14:04:46.941659,31.4,4.5
974,Song shoulder security,OPS,Task,Low,Done,4,1,5,2025-04-08 14:06:15.008418,15,2025-04-27 14:06:15.008418,28.8,10.9
975,Summer measure teacher,WEB,Bug,Low,Done,13,3,7,2025-04-08 14:05:45.401900,1,2025-04-27 14:05:45.401900,24.7,3.9
976,Allow near spend ever,MOBILE,Story,Low,In Review,13,5,8,2025-04-08 14:10:30.784394,12,,37.5,18.1
977,Public author support,MOBILE,Epic,High,Done,14,5,2,2025-04-08 14:08:02.172005,11,2025-04-16 14:08:02.172005,17.5,14.1
978,Million establish wonder voice yeah,DEV,Task,Medium,Done,4,1,4,2025-04-08 14:10:20.991356,14,2025-04-18 14:10:20.991356,32.5,47.5
979,Fund sister artist gun accept item,WEB,Epic,Medium,Done,7,8,7,2025-04-08 14:07:17.288309,4,2025-04-13 14:07:17.288309,15.8,9.5
980,Whatever three little resource effect,DEV,Task,Low,In Progress,8,5,5,2025-04-08 14:08:49.351083,2,,33.7,11.1
981,State source everybody room visit area,DEV,Task,Medium,To Do,13,1,1,2025-04-08 14:05:39.020403,7,,11.1,0.0
982,Process face hundred our,DEV,Task,Low,In Progress,8,3,2,2025-04-08 14:08:34.445083,13,,12.3,3.1
983,Number or dog few movement,DATA,Bug,Low,To Do,8,3,5,2025-04-08 14:05:22.566970,3,,27.4,0.0
984,Shoulder pass production respond long list,DATA,Task,Medium,Done,14,2,6,2025-04-08 14:04:43.584793,12,2025-04-24 14:04:43.584793,9.3,2.4
985,Near ok tell born return future,DEV,Task,Low,To Do,14,1,1,2025-04-08 14:05:14.525090,4,,9.9,0.0
986,Stand industry into father cell give,DEV,Epic,Low,Done,12,3,3,2025-04-08 14:10:12.144765,9,2025-04-11 14:10:12.144765,12.9,3.7
987,Determine report particular same subject nothing,DEV,Task,Low,Done,14,5,6,2025-04-08 14:06:39.129517,2,2025-04-18 14:06:39.129517,27.5,31.4
988,Tree so myself character,OPS,Task,Medium,Done,9,1,6,2025-04-08 14:04:50.632707,12,2025-04-21 14:04:50.632707,35.7,3.3
989,Audience perhaps support security both,WEB,Bug,Low,Done,1,3,7,2025-04-08 14:09:32.739004,8,2025-04-15 14:09:32.739004,27.3,40.8
990,Reason manager follow still best,MOBILE,Epic,Critical,In Progress,9,2,10,2025-04-08 14:06:43.436946,1,,33.3,26.1
991,Onto test brother less prevent,WEB,Task,Medium,In Progress,10,3,3,2025-04-08 14:09:48.141677,3,,22.2,18.1
992,Forward there economy,MOBILE,Epic,High,To Do,8,2,1,2025-04-08 14:06:45.433016,4,,3.7,0.0
993,Plan south act minute,DEV,Task,High,Done,1,2,7,2025-04-08 14:08:36.656934,14,2025-04-20 14:08:36.656934,4.9,2.6
994,Ask notice you,DEV,Task,Low,In Progress,7,5,3,2025-04-08 14:08:53.339694,6,,22.6,23.4
995,Place suddenly fear above,DEV,Story,Medium,Done,9,5,5,2025-04-08 14:06:39.292407,1,2025-04-22 14:06:39.292407,13.8,9.8
996,Total special her yourself,WEB,Task,High,In Progress,4,2,4,2025-04-08 14:05:07.057187,14,,9.6,4.7
997,Result answer style quality air job economic,DATA,Task,Medium,Done,13,2,1,2025-04-08 14:05:44.584744,8,2025-04-18 14:05:44.584744,19.2,7.6
998,Area mention experience happy like yourself,DEV,Task,Low,Done,15,3,7,2025-04-08 14:08:50.614691,2,2025-04-17 14:08:50.614691,27.0,37.5
999,People phone Republican,DEV,Task,Low,In Progress,13,5,4,2025-04-08 14:07:55.641126,5,,16.0,7.0
1000,Live interesting industry already,DATA,Story,Critical,To Do,9,3,1,2025-04-08 14:07:15.504480,6,,32.3,0.0
